dataset,method,seed,layers,region,region_def,cond,n,k,trustworthiness,continuity,mrre_false,mrre_missing,stress
Breast cancer (Low),UMAP,1,2,leaf5,hier_leaf,hier,17,8,0.7892156862745098,0.8022875816993463,0.7619895430508937,0.7795574728047,0.4847699418325585
Breast cancer (Low),UMAP,1,2,leaf5,hier_leaf,flat,17,8,0.7271241830065359,0.7712418300653594,0.7064098800726626,0.7690069301749773,0.7685909117971969
Breast cancer (Low),UMAP,1,2,class0,gt_class,hier,122,20,0.8782585326525127,0.9176475857744333,0.8858321204293607,0.9146209022538718,0.6638331585888709
Breast cancer (Low),UMAP,1,2,class0,gt_class,flat,122,20,0.8731165457314343,0.8906476753560871,0.8711434092892909,0.8990381961189922,0.7398350055838402
Breast cancer (Low),UMAP,1,2,class1,gt_class,hier,178,20,0.8735555132355742,0.889466768234622,0.8890578982422604,0.9083992119192361,0.5741376383002755
Breast cancer (Low),UMAP,1,2,class1,gt_class,flat,178,20,0.8635345648447914,0.880089506760617,0.8811300155268127,0.9044792796698066,0.6389139162513814
Breast cancer (Low),t-SNE,0,2,leaf0,hier_leaf,hier,27,13,0.527065527065527,0.5282865282865282,0.47330037541629494,0.48311036357686904,9.241440487180636
Breast cancer (Low),t-SNE,0,2,leaf0,hier_leaf,flat,27,13,0.7635327635327637,0.7057387057387058,0.8276621067103989,0.8165066478829077,0.6624752297195748
Breast cancer (Low),t-SNE,0,2,leaf1,hier_leaf,hier,46,20,0.8922861150070126,0.911290322580645,0.8466664591659336,0.8463316900850166,17.355219850944824
Breast cancer (Low),t-SNE,0,2,leaf1,hier_leaf,flat,46,20,0.8722300140252455,0.8845722300140253,0.8588718943006315,0.8718756899900714,0.7168562225687842
Breast cancer (Low),t-SNE,0,2,leaf2,hier_leaf,hier,52,20,0.8580948121645797,0.8764758497316637,0.8455880185115228,0.8566356736472193,24.25050858928908
Breast cancer (Low),t-SNE,0,2,leaf2,hier_leaf,flat,52,20,0.8644007155635063,0.8637298747763865,0.8480039321400541,0.8555456404195214,0.8150285119000102
Breast cancer (Low),t-SNE,0,2,leaf3,hier_leaf,hier,29,14,0.47586206896551714,0.4778325123152709,0.4572707925403875,0.47523676643023294,12.27082681028225
Breast cancer (Low),t-SNE,0,2,leaf3,hier_leaf,flat,29,14,0.7244663382594418,0.6919540229885058,0.7886284171395197,0.7460274562280864,0.9393734193390852
Breast cancer (Low),t-SNE,0,2,leaf4,hier_leaf,hier,35,17,0.7012138188608777,0.7021475256769376,0.703519811066463,0.663326625911991,15.403944726657818
Breast cancer (Low),t-SNE,0,2,leaf4,hier_leaf,flat,35,17,0.7648926237161533,0.7781512605042018,0.820601587271628,0.8138565217621501,0.39008170657474744
Breast cancer (Low),t-SNE,0,2,leaf5,hier_leaf,hier,67,20,0.8046616233898998,0.8129012471887139,0.8096523142545478,0.8106246439021957,11.650521859887723
Breast cancer (Low),t-SNE,0,2,leaf5,hier_leaf,flat,67,20,0.8311592721324882,0.84170926190963,0.8585948068449367,0.853771238239642,0.40985824408337745
Breast cancer (Low),t-SNE,0,2,class0,gt_class,hier,122,20,0.9043447102033505,0.9125503896801936,0.914042209612754,0.9131075039269652,0.354379849022029
Breast cancer (Low),t-SNE,0,2,class0,gt_class,flat,122,20,0.8888829167786436,0.8868852459016392,0.9074644826364296,0.898437878419967,1.026958400320906
Breast cancer (Low),t-SNE,0,2,class1,gt_class,hier,178,20,0.8873566939630548,0.8899847648067033,0.9195509417482416,0.9093797102164098,0.9346570424256354
Breast cancer (Low),t-SNE,0,2,class1,gt_class,flat,178,20,0.8768520281851077,0.8766768234621977,0.9056056672655604,0.8950349882100013,1.110538966684141
Breast cancer (Low),t-SNE,1,2,leaf0,hier_leaf,hier,27,13,0.527065527065527,0.5282865282865282,0.47330037541629494,0.48311036357686904,9.241440487180636
Breast cancer (Low),t-SNE,1,2,leaf0,hier_leaf,flat,27,13,0.7635327635327637,0.7057387057387058,0.8276621067103989,0.8165066478829077,0.6624752297195748
Breast cancer (Low),t-SNE,1,2,leaf1,hier_leaf,hier,23,11,0.44532279314888007,0.4104084321475625,0.43907800199315444,0.39431384203268943,118.05414696166174
Breast cancer (Low),t-SNE,1,2,leaf1,hier_leaf,flat,23,11,0.8794466403162055,0.8919631093544137,0.8531944973723324,0.8705204984427393,0.6040193757827123
Breast cancer (Low),t-SNE,1,2,leaf2,hier_leaf,hier,17,8,0.5866013071895424,0.5130718954248367,0.5681254493552683,0.46876316158921805,33.79347175194127
Breast cancer (Low),t-SNE,1,2,leaf2,hier_leaf,flat,17,8,0.8954248366013072,0.8905228758169935,0.8402783981893908,0.8529943546088429,1.1726935108526393
Breast cancer (Low),t-SNE,1,2,leaf3,hier_leaf,hier,24,11,0.5086580086580086,0.4972943722943722,0.4742577501149185,0.463512842212684,98.31751040419942
Breast cancer (Low),t-SNE,1,2,leaf3,hier_leaf,flat,24,11,0.7895021645021645,0.8057359307359307,0.8067827203035421,0.8163230069647917,0.6665228106913778
Breast cancer (Low),t-SNE,1,2,leaf4,hier_leaf,hier,28,13,0.4742445054945055,0.45673076923076916,0.4463912946520141,0.418504340340638,37.56086089434104
Breast cancer (Low),t-SNE,1,2,leaf4,hier_leaf,flat,28,13,0.778846153846154,0.7747252747252746,0.8025653222587472,0.780072910223215,1.010362887091124
Breast cancer (Low),t-SNE,1,2,leaf5,hier_leaf,hier,36,17,0.7429738562091504,0.7705882352941178,0.7266178525032715,0.7160456579506148,20.804819859419496
Breast cancer (Low),t-SNE,1,2,leaf5,hier_leaf,flat,36,17,0.770751633986928,0.7669934640522876,0.8168751942770722,0.8049917932360656,0.39020482662136646
Breast cancer (Low),t-SNE,1,2,leaf6,hier_leaf,hier,65,20,0.8393534002229653,0.8502118171683389,0.851072145914443,0.856624597439304,4.759236953423371
Breast cancer (Low),t-SNE,1,2,leaf6,hier_leaf,flat,65,20,0.8362541806020067,0.8409364548494984,0.8612088838860946,0.8533861712280356,0.41132151653780163
Breast cancer (Low),t-SNE,1,2,class0,gt_class,hier,122,20,0.9043447102033505,0.9125503896801936,0.914042209612754,0.9131075039269652,0.354379849022029
Breast cancer (Low),t-SNE,1,2,class0,gt_class,flat,122,20,0.8888829167786436,0.8868852459016392,0.9074644826364296,0.898437878419967,1.026958400320906
Breast cancer (Low),t-SNE,1,2,class1,gt_class,hier,178,20,0.8873566939630548,0.8899847648067033,0.9195509417482416,0.9093797102164098,0.9346570424256354
Breast cancer (Low),t-SNE,1,2,class1,gt_class,flat,178,20,0.8768520281851077,0.8766768234621977,0.9056056672655604,0.8950349882100013,1.110538966684141
Breast cancer (Low),PCA,0,2,leaf0,hier_leaf,hier,96,20,0.8383985368956743,0.9075779262086514,0.7783234114890526,0.8758023523493478,0.41683272747885064
Breast cancer (Low),PCA,0,2,leaf0,hier_leaf,flat,96,20,0.7485448473282442,0.8408078880407124,0.7045865784370108,0.8234281785070255,0.5720467653945474
Breast cancer (Low),PCA,0,2,leaf1,hier_leaf,hier,26,12,0.8867521367521368,0.9282051282051282,0.829531220417651,0.8758384590645387,0.3264668654266342
Breast cancer (Low),PCA,0,2,leaf1,hier_leaf,flat,26,12,0.8072649572649573,0.8623931623931624,0.715140374693005,0.8015808830474606,0.48760825524526685
Breast cancer (Low),PCA,0,2,leaf2,hier_leaf,hier,46,20,0.9056100981767178,0.9409537166900421,0.8294256877463159,0.8759053314745335,0.32818555510914965
Breast cancer (Low),PCA,0,2,leaf2,hier_leaf,flat,46,20,0.8481767180925665,0.9032959326788219,0.7507195183112269,0.8374806979411789,0.4898011773433312
Breast cancer (Low),PCA,0,2,leaf3,hier_leaf,hier,37,18,0.8392603129445234,0.866445392761182,0.7536293466106948,0.7941374173429108,0.3901458565720376
Breast cancer (Low),PCA,0,2,leaf3,hier_leaf,flat,37,18,0.7760391970918288,0.8267741425636163,0.7091646219099321,0.7716998364111357,0.4493550503386395
Breast cancer (Low),PCA,0,2,leaf4,hier_leaf,hier,68,20,0.8466862745098038,0.8875098039215685,0.7770828000331702,0.8508219596213914,0.3866865761684067
Breast cancer (Low),PCA,0,2,leaf4,hier_leaf,flat,68,20,0.8582549019607845,0.8972941176470588,0.7890882378972419,0.8545398896007683,0.4234490497249362
Breast cancer (Low),PCA,0,2,class0,gt_class,hier,122,20,0.9098360655737705,0.948297948580131,0.8636857248763993,0.9199340109278155,0.29936622673940116
Breast cancer (Low),PCA,0,2,class0,gt_class,flat,122,20,0.9007883185523604,0.9402355997491714,0.8567205678179352,0.9137248333898801,0.3408203926668666
Breast cancer (Low),PCA,0,2,class1,gt_class,hier,178,20,0.8532660445629405,0.9215539897162445,0.8144696118431067,0.9079911093750253,0.34225346839138193
Breast cancer (Low),PCA,0,2,class1,gt_class,flat,178,20,0.8230737002475719,0.9007427156732051,0.7963291672399744,0.8953409147808127,0.40777643544766995
Breast cancer (Low),PCA,1,2,leaf0,hier_leaf,hier,28,13,0.8986950549450549,0.9350961538461539,0.8270295685464647,0.881428620575222,0.31866672364167725
Breast cancer (Low),PCA,1,2,leaf0,hier_leaf,flat,28,13,0.7991071428571429,0.85989010989011,0.7189075631660617,0.8029827619949419,0.4972920887159888
Breast cancer (Low),PCA,1,2,leaf1,hier_leaf,hier,46,20,0.9123422159887798,0.9460729312762971,0.8321184097311327,0.8795617657482545,0.3203869218147274
Breast cancer (Low),PCA,1,2,leaf1,hier_leaf,flat,46,20,0.8544179523141655,0.9031556802244036,0.7526947086726061,0.8303049239136612,0.4937600907430836
Breast cancer (Low),PCA,1,2,leaf2,hier_leaf,hier,90,20,0.830280112044818,0.9012231559290383,0.7676486757891902,0.869770825551541,0.42721143996027455
Breast cancer (Low),PCA,1,2,leaf2,hier_leaf,flat,90,20,0.7361157796451915,0.8353874883286647,0.6983997878701511,0.8138550741978027,0.5826688965468467
Breast cancer (Low),PCA,1,2,leaf3,hier_leaf,hier,66,20,0.8522407170294495,0.8894152795561246,0.7820617150766276,0.8518752043933836,0.3810537505026303
Breast cancer (Low),PCA,1,2,leaf3,hier_leaf,flat,66,20,0.8540546308151943,0.8938753734528382,0.7849533912829452,0.8520770469253006,0.4269938181930627
Breast cancer (Low),PCA,1,2,leaf4,hier_leaf,hier,32,15,0.8474537037037038,0.8488425925925926,0.719212770646044,0.7751720099345947,0.4303641542140308
Breast cancer (Low),PCA,1,2,leaf4,hier_leaf,flat,32,15,0.7400462962962964,0.7756944444444445,0.6707896728356738,0.7357739432411697,0.5104552598434149
Breast cancer (Low),PCA,1,2,class0,gt_class,hier,122,20,0.9098360655737705,0.948297948580131,0.8636857248763993,0.9199340109278155,0.29936622673940116
Breast cancer (Low),PCA,1,2,class0,gt_class,flat,122,20,0.9007883185523604,0.9402355997491714,0.8567205678179352,0.9137248333898801,0.3408203926668666
Breast cancer (Low),PCA,1,2,class1,gt_class,hier,178,20,0.8532660445629405,0.9215539897162445,0.8144696118431067,0.9079911093750253,0.34225346839138193
Breast cancer (Low),PCA,1,2,class1,gt_class,flat,178,20,0.8230737002475719,0.9007427156732051,0.7963291672399744,0.8953409147808127,0.40777643544766995
Breast cancer (Low),MDS,0,2,leaf0,hier_leaf,hier,28,13,0.9258241758241758,0.9457417582417584,0.8799971899609448,0.8973248412630536,0.18612486938996506
Breast cancer (Low),MDS,0,2,leaf0,hier_leaf,flat,28,13,0.773695054945055,0.8111263736263737,0.6730751314782146,0.7408107691193984,0.49266888474660786
Breast cancer (Low),MDS,0,2,leaf1,hier_leaf,hier,68,20,0.9085686274509803,0.927607843137255,0.855773210991976,0.8891580112304848,0.20755067793395499
Breast cancer (Low),MDS,0,2,leaf1,hier_leaf,flat,68,20,0.8725490196078433,0.9049607843137256,0.811334845037524,0.8601009456114426,0.2786832879443136
Breast cancer (Low),MDS,0,2,leaf2,hier_leaf,hier,36,17,0.8839869281045751,0.9035947712418301,0.7929903582476237,0.8375729752849118,0.24883351992765157
Breast cancer (Low),MDS,0,2,leaf2,hier_leaf,flat,36,17,0.7838235294117647,0.834640522875817,0.7043288950483174,0.7746183582986406,0.4041984312072096
Breast cancer (Low),MDS,0,2,leaf3,hier_leaf,hier,42,20,0.934472049689441,0.9436853002070394,0.8793413634768756,0.8991507570760526,0.19291688366822268
Breast cancer (Low),MDS,0,2,leaf3,hier_leaf,flat,42,20,0.8756728778467908,0.906728778467909,0.7850939869747862,0.8337446750668479,0.32819182562324356
Breast cancer (Low),MDS,0,2,leaf4,hier_leaf,hier,50,20,0.9270256410256411,0.9365641025641025,0.8533857451147259,0.8760789014257593,0.22584526602927127
Breast cancer (Low),MDS,0,2,leaf4,hier_leaf,flat,50,20,0.8842051282051283,0.9063589743589744,0.8028650940776475,0.855149076446805,0.3440746135941882
Breast cancer (Low),MDS,0,2,leaf5,hier_leaf,hier,26,12,0.9111111111111109,0.923931623931624,0.8494095377658696,0.8687118210016176,0.21235762743151468
Breast cancer (Low),MDS,0,2,leaf5,hier_leaf,flat,26,12,0.8324786324786325,0.8235042735042735,0.7380398483508567,0.7363371582592513,0.3626163778417854
Breast cancer (Low),MDS,0,2,class0,gt_class,hier,122,20,0.9248365134820391,0.9519573591328496,0.8828278112064236,0.9219521009962949,0.19325613760858884
Breast cancer (Low),MDS,0,2,class0,gt_class,flat,122,20,0.9108393800949566,0.9407999641673385,0.8709505930832742,0.9140643886193857,0.23799506877020354
Breast cancer (Low),MDS,0,2,class1,gt_class,hier,178,20,0.8798152732812798,0.9225652256713007,0.8517743459983117,0.9072634762521156,0.21368811289698864
Breast cancer (Low),MDS,0,2,class1,gt_class,flat,178,20,0.8521710150447535,0.9032888973528851,0.8243750211044231,0.8956612764096029,0.2574186259697521
Breast cancer (Low),MDS,1,2,leaf0,hier_leaf,hier,27,13,0.9206349206349207,0.9397639397639397,0.8738272320515014,0.8938793894446225,0.1875673749664575
Breast cancer (Low),MDS,1,2,leaf0,hier_leaf,flat,27,13,0.7659747659747659,0.8135938135938138,0.685430389771673,0.771060171785239,0.4227823953018066
Breast cancer (Low),MDS,1,2,leaf1,hier_leaf,hier,42,20,0.9362318840579711,0.9396480331262941,0.8749368751322699,0.8916920902628205,0.20764972366764906
Breast cancer (Low),MDS,1,2,leaf1,hier_leaf,flat,42,20,0.8684265010351969,0.8987577639751553,0.77978756098188,0.8232593479828465,0.346589088727465
Breast cancer (Low),MDS,1,2,leaf2,hier_leaf,hier,94,20,0.8817306081420673,0.9143826436589043,0.8334212154476993,0.8806313524542121,0.24953754995095587
Breast cancer (Low),MDS,1,2,leaf2,hier_leaf,flat,94,20,0.7956860445635786,0.8449991623387502,0.7528703581931165,0.8220309657904116,0.3812646295806858
Breast cancer (Low),MDS,1,2,leaf3,hier_leaf,hier,31,15,0.888709677419355,0.8790322580645163,0.827768412185977,0.8392511646094175,0.2400076521488572
Breast cancer (Low),MDS,1,2,leaf3,hier_leaf,flat,31,15,0.7349462365591397,0.7575268817204301,0.6742486592047916,0.7409105867403267,0.4289179808438539
Breast cancer (Low),MDS,1,2,leaf4,hier_leaf,hier,63,20,0.9064468864468864,0.9247130647130649,0.8450612927469273,0.8816700109226955,0.21739990646768856
Breast cancer (Low),MDS,1,2,leaf4,hier_leaf,flat,63,20,0.8652258852258851,0.897094017094017,0.7967699864754849,0.8461238989130397,0.2956380753659377
Breast cancer (Low),MDS,1,2,class0,gt_class,hier,122,20,0.9253650452387352,0.951840902983069,0.8846833616510711,0.9225322826315224,0.1931953816347758
Breast cancer (Low),MDS,1,2,class0,gt_class,flat,122,20,0.9095941951088418,0.9408581922422288,0.8709462317844877,0.9134337392547821,0.22963847099873308
Breast cancer (Low),MDS,1,2,class1,gt_class,hier,178,20,0.8835650352313845,0.925861740620834,0.8576363457817077,0.9088601266774361,0.21291400291085377
Breast cancer (Low),MDS,1,2,class1,gt_class,flat,178,20,0.8523214625785566,0.9077204342030091,0.8240189237873887,0.899824115854461,0.2503533254277284
