build_seconds,dbcv_leaf,dbcv_status,dbcv_leaf_noisefree,tnc_mean,n_scored_nodes,scored_coverage,zero_embed_nodes,n_leaves,median_leaf_size,min_leaf_size,noise_frac,preclustering_skipped,n_rows,n_features,ari,ami,ari_depth1,exception,degenerate,dataset,arm,trial,p_hierarchical_layers,p_hclust_umap_n_components,p_hclust_min_cluster_size,p_hclust_min_samples,p_umap_n_neighbors,p_umap_min_dist,p_method,p_tsne_perplexity,p_tsne_learning_rate,p_mds_n_init,p_mds_max_iter
15.289425611495972,,degenerate:1_clusters,,0.9087598808032603,1,1.0,0,1,569.0,569,0.0,False,569,30,0.0,0.0,0.0,,True,Breast cancer (Low),trial,10,2,29,136,57,34,0.4538323976412588,MDS,,,2.0,275.0
12.7088463306427,-0.5924687775523815,ok,-0.6212447773385037,0.8978682512449586,3,1.0,0,2,271.0,181,0.04745166959578207,False,569,30,0.8564460371357268,0.7783453120503456,0.8564460371357268,,False,Breast cancer (Low),trial,11,2,25,61,42,29,0.011239512174811103,PCA,,,,
13.229042530059814,-0.3658994695492236,ok,-0.5893577860176517,0.8878266646562389,3,1.0,0,2,190.5,123,0.3304042179261863,False,569,30,0.8860751274242991,0.8008076251053793,0.8860751274242991,,False,Breast cancer (Low),trial,12,2,2,64,50,21,0.17284687262413329,PCA,,,,
16.091966152191162,-0.7009148738567379,ok,-0.7009148738567379,0.8488181251212573,3,1.0,0,2,284.5,180,0.0,False,569,30,0.7604967440860553,0.682073765756704,0.7604967440860553,,False,Breast cancer (Low),trial,13,3,14,86,48,6,0.03816381513560927,MDS,,,4.0,52.0
13.597495079040527,-0.5320277207137855,ok,-0.6054475461722878,0.8773149810726153,4,1.0,0,3,107.0,55,0.12126537785588752,False,569,30,0.7803352905837447,0.6826790823976108,0.7803352905837447,,False,Breast cancer (Low),trial,14,2,24,48,19,32,0.1674886642992897,PCA,,,,
11.83006238937378,,degenerate:1_clusters,,0.9117855220731469,1,1.0,0,1,569.0,569,0.0,False,569,30,0.0,0.0,0.0,,True,Breast cancer (Low),trial,15,3,9,142,120,16,0.16042508930990854,PCA,,,,
17.496762990951538,-0.22915963475837547,ok,-0.5096110632503634,0.8852421977096472,3,1.0,0,2,144.5,112,0.492091388400703,False,569,30,0.9316140319381145,0.8701681073277449,0.9316140319381145,,False,Breast cancer (Low),trial,16,2,26,81,59,50,0.4897127958863723,MDS,,,1.0,291.0
17.202392578125,-0.5807314962101143,ok,-0.6864322466166144,0.9044626005549782,3,1.0,0,2,225.5,170,0.20738137082601055,False,569,30,0.8875095501023111,0.8161357286278208,0.8875095501023111,,False,Breast cancer (Low),trial,17,2,13,83,24,49,0.4974658433565947,MDS,,,1.0,294.0
17.730483770370483,-0.11593568217064071,ok,-0.19564970528404912,0.8965925106374955,3,1.0,0,2,139.5,115,0.5096660808435852,False,569,30,0.9432362301901341,0.8921304615390454,0.9432362301901341,,True,Breast cancer (Low),trial,18,1,17,107,55,50,0.40699685278891573,MDS,,,4.0,157.0
16.166088819503784,-0.5160527139504499,ok,-0.6909035158536612,0.9101289021885854,3,1.0,0,2,212.5,163,0.2530755711775044,False,569,30,0.8632164507868778,0.7785778682006461,0.8632164507868778,,False,Breast cancer (Low),trial,19,2,12,75,18,26,0.496748446994102,MDS,,,2.0,200.0
14.541047096252441,,degenerate:1_clusters,,0.8609216314775918,1,1.0,0,1,569.0,569,0.0,False,569,30,0.0,0.0,0.0,,True,Breast cancer (Low),trial,20,1,28,97,66,38,0.41997739677718177,MDS,,,1.0,66.0
16.26192045211792,-0.04326677896066443,ok,-0.14945362677590063,0.8978785959748586,3,1.0,0,2,98.5,95,0.6537785588752196,False,569,30,0.959597298394579,0.9279770691483177,0.959597298394579,,True,Breast cancer (Low),trial,21,1,9,90,49,44,0.43304027960239594,t-SNE,6.725719745190993,10.643741877494733,,
14.772066354751587,,degenerate:1_clusters,,0.9340634689299441,1,1.0,0,1,569.0,569,0.0,False,569,30,0.0,0.0,0.0,,True,Breast cancer (Low),trial,22,2,23,120,48,23,0.3648067102061628,t-SNE,17.710419853538617,944.4271440106451,,
15.96418571472168,-0.12804006445706329,ok,-0.4851723622661963,0.8988532267498547,3,1.0,0,2,128.5,100,0.5483304042179262,False,569,30,0.9383452528583895,0.8801989577267377,0.9383452528583895,,True,Breast cancer (Low),trial,23,1,3,98,25,36,0.4683288175719764,MDS,,,3.0,153.0
17.271947383880615,-0.10414516249015196,ok,-0.17692821609997011,0.9047519918142773,3,1.0,0,2,121.0,119,0.5746924428822495,False,569,30,0.9187263001732011,0.859990245567748,0.9187263001732011,,True,Breast cancer (Low),trial,24,2,27,52,39,29,0.37909090085844727,MDS,,,3.0,237.0
17.891329765319824,-0.2724963736714108,ok,-0.5673098391836298,0.9215079691944683,3,1.0,0,2,150.5,136,0.4710017574692443,False,569,30,0.9344388947776344,0.87755333109734,0.9344388947776344,,False,Breast cancer (Low),trial,25,1,18,78,48,43,0.3086624458393542,t-SNE,39.132857816228714,248.3432179406051,,
17.88633894920349,-0.2933874347678864,ok,-0.49645104613892355,0.9258140396481113,3,1.0,0,2,167.0,137,0.4130052724077329,False,569,30,0.9291615528609511,0.8671846367297678,0.9291615528609511,,False,Breast cancer (Low),trial,26,1,18,77,46,45,0.31182741010209575,t-SNE,42.98204771763475,201.80246664274648,,
16.05245089530945,-0.2828278448420069,ok,-0.4921573320986823,0.89614702081563,3,1.0,0,2,179.5,144,0.36906854130052724,False,569,30,0.9448517226593128,0.8954246517370057,0.9448517226593128,,False,Breast cancer (Low),trial,27,2,22,78,49,46,0.2710643501932481,MDS,,,2.0,136.0
17.225898265838623,-0.6283925895106752,ok,-0.7698887634868814,0.9247509608608091,3,1.0,0,2,236.0,175,0.1704745166959578,False,569,30,0.8605011204652848,0.7931126204089157,0.8605011204652848,,False,Breast cancer (Low),trial,28,3,18,70,4,41,0.3316538322481921,UMAP,,,,
17.78929615020752,-0.6859416992549601,ok,-0.6859416992549601,0.9128113265337395,3,1.0,0,2,284.5,185,0.0,False,569,30,0.7793974053643712,0.6941317589870576,0.7793974053643712,,False,Breast cancer (Low),trial,29,3,27,127,61,47,0.2090264495696254,UMAP,,,,
17.14314866065979,-0.4671655461225309,ok,-0.5741192132693739,0.8906304118002075,3,1.0,0,2,231.5,170,0.18629173989455183,False,569,30,0.9232437918377294,0.8553669141036493,0.9232437918377294,,False,Breast cancer (Low),trial,30,2,17,59,36,42,0.29742667904015924,MDS,,,3.0,107.0
16.48667049407959,,degenerate:1_clusters,,0.9446357498138542,1,1.0,0,1,569.0,569,0.0,False,569,30,0.0,0.0,0.0,,True,Breast cancer (Low),trial,31,1,19,73,63,50,0.3960589672083007,t-SNE,43.419038051299395,180.1548810390118,,
16.283555030822754,,degenerate:1_clusters,,0.9385312827937886,1,1.0,0,1,569.0,569,0.0,False,569,30,0.0,0.0,0.0,,True,Breast cancer (Low),trial,32,1,11,82,60,46,0.4569388866678165,t-SNE,35.64271343155738,324.02022128434646,,
17.393819093704224,-0.18035930999679073,ok,-0.35431414739791794,0.8938962410290733,3,1.0,0,2,144.0,108,0.4938488576449912,False,569,30,0.9312963513414979,0.8687950992677891,0.9312963513414979,,False,Breast cancer (Low),trial,33,1,16,103,62,48,0.336482572005658,UMAP,,,,
16.37835931777954,-0.13426770592785553,ok,-0.3616255886921899,0.9011158400574955,3,1.0,0,2,147.5,132,0.48154657293497366,False,569,30,0.9463140906449077,0.8980978299564839,0.9463140906449077,,False,Breast cancer (Low),trial,34,1,16,103,48,43,0.33089878934157024,UMAP,,,,
16.561707019805908,-0.3869238879391851,ok,-0.5158817278089798,0.9085797647257762,3,1.0,0,2,202.5,160,0.28822495606326887,False,569,30,0.9413916719825778,0.8909423505877165,0.9413916719825778,,False,Breast cancer (Low),trial,35,1,11,129,40,38,0.23514406638673646,UMAP,,,,
14.577303409576416,,degenerate:1_clusters,,0.9304050117243996,1,1.0,0,1,569.0,569,0.0,False,569,30,0.0,0.0,0.0,,True,Breast cancer (Low),trial,36,1,15,118,117,43,0.28451947895963026,UMAP,,,,
16.192172527313232,-0.3245703457149578,ok,-0.505412412745867,0.9133380595264052,3,1.0,0,2,162.0,146,0.4305799648506151,False,569,30,0.9270693204628998,0.8658481831373783,0.9270693204628998,,False,Breast cancer (Low),trial,37,1,20,99,34,39,0.3311554812252514,UMAP,,,,
17.416133403778076,-0.6012325252158895,ok,-0.6476192662704361,0.8930200038742327,4,1.0,0,3,111.0,55,0.05272407732864675,False,569,30,0.7230908133132482,0.6256224644117407,0.7230908133132482,,False,Breast cancer (Low),trial,38,1,14,33,15,34,0.1198786155387456,UMAP,,,,
15.473037242889404,-0.6219045803188508,ok,-0.6857823763593529,0.9219368930074349,3,1.0,0,2,258.0,176,0.09314586994727592,False,569,30,0.8641587282853805,0.7871464663389914,0.8641587282853805,,False,Breast cancer (Low),trial,39,1,21,112,17,13,0.22318280735232035,UMAP,,,,
