build_seconds,dbcv_leaf,dbcv_status,dbcv_leaf_noisefree,tnc_mean,n_scored_nodes,scored_coverage,zero_embed_nodes,n_leaves,median_leaf_size,min_leaf_size,noise_frac,preclustering_skipped,n_rows,n_features,ari,ami,ari_depth1,exception,degenerate,dataset,arm,trial,p_hierarchical_layers,p_hclust_umap_n_components,p_hclust_min_cluster_size,p_hclust_min_samples,p_umap_n_neighbors,p_umap_min_dist,p_method,p_tsne_perplexity,p_tsne_learning_rate,p_mds_n_init,p_mds_max_iter
29.811495780944824,-0.5078472573297687,ok,-0.6995793208319979,0.9551700861506521,6,1.0,0,4,335.0,183,0.2938230383973289,False,1797,64,0.5300130427819856,0.7141781244727767,0.21093142441894303,,False,Digits (Low),trial,0,3,39,181,173,12,0.07799726016810132,UMAP,,,,
31.855974197387695,-0.20191469032575576,ok,-0.2782060432992093,0.9159277629188136,20,1.0,0,14,83.0,34,0.1864218141346689,False,1797,64,0.8797101719856284,0.9128906338130507,0.7958208455030199,,False,Digits (Low),trial,1,3,15,30,29,13,0.09170225492671691,UMAP,,,,
26.313628435134888,,degenerate:1_clusters,,0.9828707246039998,1,1.0,0,1,1797.0,1797,0.0,False,1797,64,0.0,0.0,0.0,,True,Digits (Low),trial,2,1,25,283,52,25,0.3925879806965068,t-SNE,32.339518335564726,178.8188824504186,,
18.02899432182312,-0.2434585153231454,ok,-0.2603310816678659,0.8780476879386211,13,1.0,0,11,171.0,58,0.07401224262659989,False,1797,64,0.9158159001903908,0.9320672510567507,0.8570123158512171,,False,Digits (Low),trial,3,3,52,49,47,19,0.048836057003191935,PCA,,,,
41.88851594924927,-0.23068028385039224,ok,-0.20754360727780058,0.8513541492838967,11,1.0,0,10,174.0,57,0.05230940456316082,False,1797,64,0.8579540220995997,0.906821094641845,0.8579540220995997,,False,Digits (Low),trial,4,1,43,36,33,19,0.2600340105889054,t-SNE,47.27745237038851,895.8790769233724,,
25.265775203704834,,degenerate:1_clusters,,0.9834104022499219,1,1.0,0,1,1797.0,1797,0.0,False,1797,64,0.0,0.0,0.0,,True,Digits (Low),trial,5,1,14,277,256,7,0.16266516538163217,t-SNE,17.642052935932135,547.269122326666,,
19.92625904083252,,degenerate:1_clusters,,0.9773374434673063,1,1.0,0,1,1797.0,1797,0.0,True,1797,64,0.0,0.0,0.0,,True,Digits (Low),trial,6,1,64,81,66,40,0.0993578407670862,UMAP,,,,
15.40017557144165,,degenerate:1_clusters,,0.8804046129834691,1,1.0,0,1,1797.0,1797,0.0,False,1797,64,0.0,0.0,0.0,,True,Digits (Low),trial,7,2,9,351,42,44,0.31164906341377896,PCA,,,,
24.98495101928711,,degenerate:1_clusters,,0.9838271163574306,1,1.0,0,1,1797.0,1797,0.0,False,1797,64,0.0,0.0,0.0,,True,Digits (Low),trial,8,3,31,333,218,10,0.3566223936114975,t-SNE,28.522977322189732,433.26560817496414,,
17.162781715393066,-0.2730034461726174,ok,-0.2980146595327233,0.8742189463230505,12,1.0,0,11,175.0,64,0.02949360044518642,False,1797,64,0.8848234031683022,0.908563359913769,0.8848234031683022,,False,Digits (Low),trial,9,1,42,32,5,19,0.2542853455823514,PCA,,,,
65.23779225349426,,degenerate:1_clusters,,0.9129558557304867,1,1.0,0,1,1797.0,1797,0.0,False,1797,64,0.0,0.0,0.0,,True,Digits (Low),trial,10,2,3,429,181,34,0.4538323976412588,MDS,,,2.0,275.0
28.496743202209473,-0.4549766545909393,ok,-0.45986994092809474,0.9376946413343974,10,1.0,0,8,182.0,161,0.04952698942682248,False,1797,64,0.7688281850091738,0.8685626570393167,0.6672361402843698,,False,Digits (Low),trial,11,3,20,147,102,12,0.015623271768194197,UMAP,,,,
32.879576206207275,-0.45005856311562475,ok,-0.5329333569733313,0.9405118311119561,9,1.0,0,7,185.0,165,0.06399554813578186,False,1797,64,0.646225683653654,0.8247445462941048,0.4059948287352555,,False,Digits (Low),trial,12,2,21,149,103,27,0.00657214360076544,UMAP,,,,
38.95064616203308,-0.41584220007720596,ok,-0.45821032582350235,0.9405497478415984,9,1.0,0,7,182.0,165,0.07623817473567056,False,1797,64,0.6567964395872592,0.833880079525846,0.10696529082367325,,False,Digits (Low),trial,13,2,16,139,78,30,0.13285930135494195,UMAP,,,,
57.68825674057007,-0.3125332846957374,ok,-0.34298140561290374,0.8277032693037084,10,1.0,0,8,183.5,167,0.08569838619922092,False,1797,64,0.7951229180858965,0.8805193834368379,0.10767395745509022,,False,Digits (Low),trial,14,2,4,106,47,50,0.1599098464439931,MDS,,,4.0,61.0
