build_seconds,dbcv_leaf,dbcv_status,dbcv_leaf_noisefree,tnc_mean,n_scored_nodes,scored_coverage,zero_embed_nodes,n_leaves,median_leaf_size,min_leaf_size,noise_frac,preclustering_skipped,n_rows,n_features,ari,ami,ari_depth1,exception,degenerate,dataset,arm,trial,p_hierarchical_layers,p_hclust_umap_n_components,p_hclust_min_cluster_size,p_hclust_min_samples,p_umap_n_neighbors,p_umap_min_dist,p_method,p_tsne_perplexity,p_tsne_learning_rate,p_mds_n_init,p_mds_max_iter
19.592823266983032,0.3234655642538314,ok,0.40005645877630813,0.9971461526240926,8,1.0,0,6,165.5,125,0.19722222222222222,True,1800,2,0.7682756286009895,0.8080250136406381,0.9391325353551422,,False,Concentric rings (Low),trial,19,3,2,119,38,28,0.1654736541250219,t-SNE,24.18559997423423,367.07240503550105,,
24.107872486114502,0.23915558163091816,ok,0.4989191571346223,0.9959413903858113,3,1.0,0,2,364.5,128,0.595,True,1800,2,0.9933486049965253,0.9804507226984849,0.9933486049965253,,True,Concentric rings (Low),trial,20,2,2,109,73,40,0.15429080618843885,UMAP,,,,
19.444320917129517,0.22830538327551675,ok,0.3668222599169101,0.9978973563876392,7,1.0,0,5,197.0,120,0.28888888888888886,True,1800,2,0.8225234194979735,0.8455978439351773,1.0,,False,Concentric rings (Low),trial,21,3,2,119,43,33,0.13430342791037636,t-SNE,25.084490380251626,276.86591615358566,,
15.264593124389648,0.18332447840719485,ok,0.41292096059619576,0.9987434040786393,3,1.0,0,2,536.5,473,0.4038888888888889,True,1800,2,1.0,1.0,1.0,,False,Concentric rings (Low),trial,22,3,2,133,62,50,0.1501913145598718,t-SNE,23.54764521841066,325.55517003619514,,
19.375861406326294,0.25131299527371037,ok,0.36516510236011696,0.9987370757319528,3,1.0,0,2,593.0,586,0.3411111111111111,True,1800,2,1.0,1.0,1.0,,False,Concentric rings (Low),trial,23,3,2,133,57,26,0.14212979182463356,t-SNE,23.574017116735405,350.2506642740306,,
25.8449604511261,0.24631268052225372,ok,0.44668343517309744,0.9781921870299222,11,1.0,0,8,112.5,89,0.4066666666666667,True,1800,2,0.4478041062808224,0.6819593039614312,0.8845094338436111,,False,Concentric rings (Low),trial,24,2,2,67,36,26,0.03075327141026432,t-SNE,49.57168231274282,546.6210057767034,,
19.603195667266846,,degenerate:1_clusters,,0.999049593723732,1,1.0,0,1,1800.0,1800,0.0,True,1800,2,0.0,0.0,0.0,,True,Concentric rings (Low),trial,25,2,2,232,226,38,0.2892486010055314,UMAP,,,,
15.574054479598999,0.23280038241028034,ok,0.3987858917695385,0.9958628771453529,3,1.0,0,2,554.0,508,0.3844444444444444,True,1800,2,1.0,1.0,1.0,,False,Concentric rings (Low),trial,26,3,2,214,61,24,0.06175563142084704,MDS,,,1.0,74.0
24.947311401367188,-0.022485955570766207,ok,-0.08384347506847327,0.8448373769153634,16,1.0,0,12,68.5,35,0.22944444444444445,True,1800,2,0.5341449886504415,0.6693342034432447,1.0,,False,Concentric rings (Low),trial,27,2,2,31,13,30,0.11700742324448,t-SNE,16.447127516165846,753.3224596122438,,
8.780612707138062,,degenerate:1_clusters,,0.9985737212415553,1,1.0,0,1,1800.0,1800,0.0,True,1800,2,0.0,0.0,0.0,,True,Concentric rings (Low),trial,28,3,2,139,108,17,0.1853447744307638,t-SNE,33.38897139784582,125.74808620166073,,
14.619755268096924,0.13536841651817416,ok,0.3509641411075425,0.9954407473586496,5,1.0,0,3,188.0,95,0.48944444444444446,True,1800,2,0.7632451432968396,0.677934712658062,0.8559873564550701,,False,Concentric rings (Low),trial,29,3,2,80,68,43,0.05738322018797888,t-SNE,17.25379773770032,249.05359046199004,,
19.073605060577393,0.16120881839857454,ok,0.27541399316387727,0.9987838469660881,4,1.0,0,3,600.0,428,0.09555555555555556,True,1800,2,1.0,1.0,1.0,,False,Concentric rings (Low),trial,30,2,2,155,38,36,0.29310417403812006,t-SNE,32.37673426889575,680.4556583870133,,
8.568170309066772,,degenerate:1_clusters,,0.9988876902960679,1,1.0,0,1,1800.0,1800,0.0,True,1800,2,0.0,0.0,0.0,,True,Concentric rings (Low),trial,31,3,2,200,89,45,0.17990548355057007,t-SNE,23.649403660428526,328.2047172888588,,
19.110503435134888,,degenerate:1_clusters,,0.9989757168207714,1,1.0,0,1,1800.0,1800,0.0,True,1800,2,0.0,0.0,0.0,,True,Concentric rings (Low),trial,32,3,2,138,76,11,0.09621288623315975,UMAP,,,,
15.306429624557495,0.25131299527371037,ok,0.36516510236011696,0.9986499969239206,3,1.0,0,2,593.0,586,0.3411111111111111,True,1800,2,1.0,1.0,1.0,,False,Concentric rings (Low),trial,33,1,2,86,57,50,0.0016414849337332837,t-SNE,17.67872801275457,355.18869771857726,,
32.42218518257141,0.2968957704505966,ok,0.592390011485624,0.9984747151309811,26,1.0,0,19,43.0,26,0.4066666666666667,True,1800,2,0.26774201155463184,0.556692853418465,1.0,,False,Concentric rings (Low),trial,34,3,2,25,22,16,0.1478802907747449,MDS,,,3.0,160.0
30.32819628715515,0.06796168723047057,ok,0.24297960482330933,0.9999968299098413,4,1.0,0,3,600.0,587,0.007222222222222222,True,1800,2,1.0,1.0,1.0,,False,Concentric rings (Low),trial,35,1,2,40,34,31,0.216904488481439,MDS,,,3.0,165.0
30.35858130455017,0.2401966408406183,ok,0.31016580425862383,0.9859762999778013,20,1.0,0,16,55.0,27,0.26666666666666666,True,1800,2,0.36803433916130784,0.6044047546896718,1.0,,False,Concentric rings (Low),trial,36,2,2,21,19,28,0.26176466995384223,UMAP,,,,
19.558377265930176,-0.025302046162107253,ok,-0.04833552223225733,0.9999960469864244,3,1.0,0,2,491.5,342,0.4538888888888889,True,1800,2,0.8392563193516847,0.7810677186942944,0.8392563193516847,,False,Concentric rings (Low),trial,37,1,2,279,64,25,0.10376854474417246,MDS,,,2.0,161.0
1.4272356033325195,0.11290699618428285,ok,0.11290699618428285,1.0,4,1.0,0,3,600.0,600,0.0,True,1800,2,1.0,1.0,1.0,,False,Concentric rings (Low),trial,38,1,2,54,6,15,0.3881008349685876,PCA,,,,
18.84234309196472,,degenerate:1_clusters,,0.9992326515363781,1,1.0,0,1,1800.0,1800,0.0,True,1800,2,0.0,0.0,0.0,,True,Concentric rings (Low),trial,39,2,2,422,250,23,0.36348486042191785,UMAP,,,,
