dataset,method,seed,layers,region,region_def,cond,n,k,trustworthiness,continuity,mrre_false,mrre_missing,stress
Breast cancer (Low),UMAP,1,2,class0,gt_class,hier,122,20,0.8691883902176835,0.9085953596703396,0.8811657371720568,0.9127041084505697,0.6759577312146429
Breast cancer (Low),UMAP,1,2,class0,gt_class,flat,122,20,0.8705993012631013,0.8869927438860522,0.8702812146279819,0.8948572296854275,0.7320669585136583
Breast cancer (Low),UMAP,1,2,class1,gt_class,hier,178,20,0.8695143782136737,0.8865111407350981,0.8865507261844368,0.9064948083346127,0.5674048892031239
Breast cancer (Low),UMAP,1,2,class1,gt_class,flat,178,20,0.8617710912207199,0.8794267758522186,0.881385208843699,0.902025368862948,0.6242565632183232
Breast cancer (Low),t-SNE,0,2,leaf0,hier_leaf,hier,70,20,0.8753887884267632,0.879349005424955,0.8565766615966274,0.8757108874002781,0.5667811652783007
Breast cancer (Low),t-SNE,0,2,leaf0,hier_leaf,flat,70,20,0.8402169981916817,0.8503978300180831,0.8655143647199051,0.8618634114212522,0.4035220091496562
Breast cancer (Low),t-SNE,0,2,leaf1,hier_leaf,hier,37,18,0.7030188082819663,0.6984352773826459,0.7158689238930765,0.6551510105470886,30.700381809876962
Breast cancer (Low),t-SNE,0,2,leaf1,hier_leaf,flat,37,18,0.7676623992413466,0.7877351035245771,0.8218486620720158,0.821005110114387,0.3796972650521903
Breast cancer (Low),t-SNE,0,2,leaf2,hier_leaf,hier,27,13,0.527065527065527,0.5282865282865282,0.47330037541629494,0.48311036357686904,9.241440487180636
Breast cancer (Low),t-SNE,0,2,leaf2,hier_leaf,flat,27,13,0.7635327635327637,0.7057387057387058,0.8276621067103989,0.8165066478829077,0.6624752297195748
Breast cancer (Low),t-SNE,0,2,leaf3,hier_leaf,hier,27,13,0.5722425722425721,0.5543345543345543,0.5277726978784939,0.5059292434457741,44.969633858329864
Breast cancer (Low),t-SNE,0,2,leaf3,hier_leaf,flat,27,13,0.7610907610907612,0.7651607651607653,0.8011606161316591,0.79749065300162,0.7513242168109532
Breast cancer (Low),t-SNE,0,2,leaf4,hier_leaf,hier,83,20,0.8805278255880666,0.899449225473322,0.894534614660155,0.9060989913702678,0.3836764504110948
Breast cancer (Low),t-SNE,0,2,leaf4,hier_leaf,flat,83,20,0.8706483075157775,0.8628112449799198,0.8831394385209544,0.8738341687634061,1.0395438975513331
Breast cancer (Low),t-SNE,0,2,class0,gt_class,hier,122,20,0.9043447102033505,0.9125503896801936,0.914042209612754,0.9131075039269652,0.354379849022029
Breast cancer (Low),t-SNE,0,2,class0,gt_class,flat,122,20,0.8888829167786436,0.8868852459016392,0.9074644826364296,0.898437878419967,1.026958400320906
Breast cancer (Low),t-SNE,0,2,class1,gt_class,hier,178,20,0.8873566939630548,0.8899847648067033,0.9195509417482416,0.9093797102164098,0.9346570424256354
Breast cancer (Low),t-SNE,0,2,class1,gt_class,flat,178,20,0.8768520281851077,0.8766768234621977,0.9056056672655604,0.8950349882100013,1.110538966684141
Breast cancer (Low),t-SNE,1,2,leaf0,hier_leaf,hier,27,13,0.527065527065527,0.5282865282865282,0.47330037541629494,0.48311036357686904,9.241440487180636
Breast cancer (Low),t-SNE,1,2,leaf0,hier_leaf,flat,27,13,0.7635327635327637,0.7057387057387058,0.8276621067103989,0.8165066478829077,0.6624752297195748
Breast cancer (Low),t-SNE,1,2,leaf1,hier_leaf,hier,35,17,0.78468720821662,0.7846872082166201,0.76295620352578,0.7427329165115765,35.455364343630976
Breast cancer (Low),t-SNE,1,2,leaf1,hier_leaf,flat,35,17,0.8295051353874884,0.8549019607843138,0.8526618667624588,0.8639834338187935,0.6186318427371905
Breast cancer (Low),t-SNE,1,2,leaf2,hier_leaf,hier,30,14,0.49355742296918764,0.49299719887955185,0.4637358295986569,0.4804630984724463,30.966511529587333
Breast cancer (Low),t-SNE,1,2,leaf2,hier_leaf,flat,30,14,0.7302521008403364,0.7156862745098042,0.7876448840902501,0.7588534170924464,0.9537316473414066
Breast cancer (Low),t-SNE,1,2,leaf3,hier_leaf,hier,53,20,0.8406289308176099,0.8397903563941299,0.8379885757296639,0.8232300586849376,26.57729739849959
Breast cancer (Low),t-SNE,1,2,leaf3,hier_leaf,flat,53,20,0.8516142557651993,0.8558071278825996,0.8508469920058389,0.8537230414928421,0.8779891512741094
Breast cancer (Low),t-SNE,1,2,leaf4,hier_leaf,hier,66,20,0.8305804524114382,0.850362782757149,0.8554132191435722,0.860785606841753,10.087449775106109
Breast cancer (Low),t-SNE,1,2,leaf4,hier_leaf,flat,66,20,0.8382842509603072,0.8483994878361076,0.8654802187252155,0.8601777698053006,0.4119270067487793
Breast cancer (Low),t-SNE,1,2,leaf5,hier_leaf,hier,34,16,0.6820820433436532,0.6905959752321982,0.7034640149154623,0.635395934742796,23.496288043262556
Breast cancer (Low),t-SNE,1,2,leaf5,hier_leaf,flat,34,16,0.7679953560371517,0.7747678018575851,0.8180935375193611,0.8088912877955137,0.39735468125350787
Breast cancer (Low),t-SNE,1,2,class0,gt_class,hier,122,20,0.9043447102033505,0.9125503896801936,0.914042209612754,0.9131075039269652,0.354379849022029
Breast cancer (Low),t-SNE,1,2,class0,gt_class,flat,122,20,0.8888829167786436,0.8868852459016392,0.9074644826364296,0.898437878419967,1.026958400320906
Breast cancer (Low),t-SNE,1,2,class1,gt_class,hier,178,20,0.8873566939630548,0.8899847648067033,0.9195509417482416,0.9093797102164098,0.9346570424256354
Breast cancer (Low),t-SNE,1,2,class1,gt_class,flat,178,20,0.8768520281851077,0.8766768234621977,0.9056056672655604,0.8950349882100013,1.110538966684141
Breast cancer (Low),PCA,0,2,leaf0,hier_leaf,hier,69,20,0.8588744588744589,0.8924524750611709,0.7836576127617169,0.8516235925407122,0.37069661414299854
Breast cancer (Low),PCA,0,2,leaf0,hier_leaf,flat,69,20,0.8634105025409373,0.9011481272350838,0.7945264180502359,0.8583275150557615,0.40891440231889875
Breast cancer (Low),PCA,0,2,leaf1,hier_leaf,hier,40,19,0.8592105263157894,0.9002392344497607,0.7613584910993582,0.8266882341119246,0.3871543962212047
Breast cancer (Low),PCA,0,2,leaf1,hier_leaf,flat,40,19,0.8162679425837321,0.8655502392344498,0.7402787766576552,0.8014627573020565,0.4430105109914037
Breast cancer (Low),PCA,0,2,leaf2,hier_leaf,hier,27,13,0.8888888888888888,0.9255189255189256,0.824920940236276,0.8757798876249328,0.3229360985911903
Breast cancer (Low),PCA,0,2,leaf2,hier_leaf,flat,27,13,0.7891737891737892,0.8396418396418398,0.7128470235543062,0.7960587343824154,0.5041811711189489
Breast cancer (Low),PCA,0,2,leaf3,hier_leaf,hier,40,19,0.8825358851674642,0.9308612440191387,0.8154626466902805,0.8729684021906425,0.33645990552890453
Breast cancer (Low),PCA,0,2,leaf3,hier_leaf,flat,40,19,0.8041866028708133,0.8647129186602871,0.7191947391687774,0.8064174734148042,0.5244844652533094
Breast cancer (Low),PCA,0,2,leaf4,hier_leaf,hier,16,7,0.8767857142857143,0.9375,0.8030703316710204,0.8456473125939998,0.30239482188153555
Breast cancer (Low),PCA,0,2,leaf4,hier_leaf,flat,16,7,0.7321428571428572,0.8464285714285715,0.6882519987334759,0.7493964220691839,0.569394689631875
Breast cancer (Low),PCA,0,2,leaf5,hier_leaf,hier,23,11,0.9044795783926218,0.9130434782608694,0.7882295752005646,0.8334158014044555,0.36664679971580627
Breast cancer (Low),PCA,0,2,leaf5,hier_leaf,flat,23,11,0.7154150197628458,0.7687747035573121,0.6841495870133233,0.7021594143238152,0.6390267349718742
Breast cancer (Low),PCA,0,2,leaf6,hier_leaf,hier,29,14,0.9297208538587849,0.9477832512315271,0.8054999812258028,0.8517309335162403,0.33226137457198224
Breast cancer (Low),PCA,0,2,leaf6,hier_leaf,flat,29,14,0.8131362889983581,0.8660098522167488,0.7233117425249492,0.777643618515522,0.5960199174326979
Breast cancer (Low),PCA,0,2,class0,gt_class,hier,122,20,0.9098360655737705,0.948297948580131,0.8636857248763993,0.9199340109278155,0.29936622673940116
Breast cancer (Low),PCA,0,2,class0,gt_class,flat,122,20,0.9007883185523604,0.9402355997491714,0.8567205678179352,0.9137248333898801,0.3408203926668666
Breast cancer (Low),PCA,0,2,class1,gt_class,hier,178,20,0.8532660445629405,0.9215539897162445,0.8144696118431067,0.9079911093750253,0.34225346839138193
Breast cancer (Low),PCA,0,2,class1,gt_class,flat,178,20,0.8230737002475719,0.9007427156732051,0.7963291672399744,0.8953409147808127,0.40777643544766995
Breast cancer (Low),PCA,1,2,leaf0,hier_leaf,hier,28,13,0.8986950549450549,0.9350961538461539,0.8270295685464647,0.881428620575222,0.31866672364167725
Breast cancer (Low),PCA,1,2,leaf0,hier_leaf,flat,28,13,0.7991071428571429,0.85989010989011,0.7189075631660617,0.8029827619949419,0.4972920887159888
Breast cancer (Low),PCA,1,2,leaf1,hier_leaf,hier,91,20,0.8364726182908001,0.9043138679502314,0.781330388373756,0.8754314069198212,0.42185343719829516
Breast cancer (Low),PCA,1,2,leaf1,hier_leaf,flat,91,20,0.7462174189446916,0.8396603396603396,0.7013141534611969,0.8213940496190363,0.5760280443185218
Breast cancer (Low),PCA,1,2,leaf2,hier_leaf,hier,43,20,0.9266976744186046,0.9521860465116277,0.8380676352215282,0.8814871739016007,0.30542987658175624
Breast cancer (Low),PCA,1,2,leaf2,hier_leaf,flat,43,20,0.8396279069767444,0.8902325581395347,0.7284534663407676,0.8126757186360593,0.5173422047784522
Breast cancer (Low),PCA,1,2,leaf3,hier_leaf,hier,65,20,0.8473578595317726,0.8892976588628763,0.7645500340118763,0.8495774921831392,0.38285763543202816
Breast cancer (Low),PCA,1,2,leaf3,hier_leaf,flat,65,20,0.8508138238573021,0.890613154960981,0.7851544711420727,0.8491137364804588,0.43147391824258485
Breast cancer (Low),PCA,1,2,leaf4,hier_leaf,hier,35,17,0.8140056022408965,0.8500466853408031,0.7100173603308964,0.7806025115730714,0.436337343338316
Breast cancer (Low),PCA,1,2,leaf4,hier_leaf,flat,35,17,0.7516339869281047,0.800560224089636,0.6932367830494721,0.7576484678573486,0.4914280472059656
Breast cancer (Low),PCA,1,2,class0,gt_class,hier,122,20,0.9098360655737705,0.948297948580131,0.8636857248763993,0.9199340109278155,0.29936622673940116
Breast cancer (Low),PCA,1,2,class0,gt_class,flat,122,20,0.9007883185523604,0.9402355997491714,0.8567205678179352,0.9137248333898801,0.3408203926668666
Breast cancer (Low),PCA,1,2,class1,gt_class,hier,178,20,0.8532660445629405,0.9215539897162445,0.8144696118431067,0.9079911093750253,0.34225346839138193
Breast cancer (Low),PCA,1,2,class1,gt_class,flat,178,20,0.8230737002475719,0.9007427156732051,0.7963291672399744,0.8953409147808127,0.40777643544766995
Breast cancer (Low),MDS,0,2,leaf0,hier_leaf,hier,69,20,0.9137775268210049,0.9293054771315641,0.8483026098171494,0.882819123191119,0.21275070412017758
Breast cancer (Low),MDS,0,2,leaf0,hier_leaf,flat,69,20,0.8722190852625635,0.9037831733483906,0.8123913412831933,0.8590696068238423,0.2791731497198152
Breast cancer (Low),MDS,0,2,leaf1,hier_leaf,hier,34,16,0.8655185758513932,0.8705495356037152,0.7998978486824843,0.8311589929637805,0.252081038107806
Breast cancer (Low),MDS,0,2,leaf1,hier_leaf,flat,34,16,0.7668343653250774,0.8074690402476781,0.6847971721717493,0.7649826368949597,0.41648308699838954
Breast cancer (Low),MDS,0,2,leaf2,hier_leaf,hier,27,13,0.9214489214489214,0.938949938949939,0.8788791788472575,0.8985587070429062,0.18784358256680636
Breast cancer (Low),MDS,0,2,leaf2,hier_leaf,flat,27,13,0.7553927553927552,0.7545787545787548,0.6975414842736654,0.7601294006852855,0.4779635346882327
Breast cancer (Low),MDS,0,2,leaf3,hier_leaf,hier,40,19,0.9386363636363637,0.9467703349282296,0.8753858661437445,0.8910977159316751,0.20176437003926417
Breast cancer (Low),MDS,0,2,leaf3,hier_leaf,flat,40,19,0.8379186602870814,0.8783492822966508,0.7673327853430381,0.8129890364853193,0.3579802993860038
Breast cancer (Low),MDS,0,2,leaf4,hier_leaf,hier,22,10,0.9335664335664337,0.9454545454545454,0.8628796954743856,0.8645598262900106,0.20513858620025638
Breast cancer (Low),MDS,0,2,leaf4,hier_leaf,flat,22,10,0.7839160839160839,0.8440559440559441,0.7040106078250227,0.7696594726704561,0.4843555845410354
Breast cancer (Low),MDS,0,2,leaf5,hier_leaf,hier,20,9,0.8851851851851853,0.875,0.7669853089152746,0.8167725613086854,0.24194930302950135
Breast cancer (Low),MDS,0,2,leaf5,hier_leaf,flat,20,9,0.736111111111111,0.7268518518518519,0.6729058256427949,0.7371115199954,0.5137970258465006
Breast cancer (Low),MDS,0,2,leaf6,hier_leaf,hier,28,13,0.9120879120879122,0.9220467032967032,0.8395636390428388,0.8617000700965324,0.21374982269249174
Breast cancer (Low),MDS,0,2,leaf6,hier_leaf,flat,28,13,0.8650412087912088,0.872596153846154,0.7733303923562674,0.7839557185926012,0.32531987805148976
Breast cancer (Low),MDS,0,2,class0,gt_class,hier,122,20,0.9251634865179613,0.9520066290423721,0.8838305609337506,0.9220044278340176,0.19325465677489878
Breast cancer (Low),MDS,0,2,class0,gt_class,flat,122,20,0.9100644987906478,0.9420137955746665,0.8720094874980374,0.9147087408138798,0.22956319805459444
Breast cancer (Low),MDS,0,2,class1,gt_class,hier,178,20,0.8792191963435535,0.9249323938297468,0.8545413334116716,0.907417264710948,0.21395752760953912
Breast cancer (Low),MDS,0,2,class1,gt_class,flat,178,20,0.85154065892211,0.9019405827461436,0.8218580100405319,0.896155658509125,0.2564411012176773
Breast cancer (Low),MDS,1,2,leaf0,hier_leaf,hier,27,13,0.9222629222629224,0.9393569393569394,0.8738310941443779,0.8979160720690202,0.18784386998047292
Breast cancer (Low),MDS,1,2,leaf0,hier_leaf,flat,27,13,0.7981277981277981,0.794871794871795,0.6980515152912434,0.7522936381069447,0.5012410441020277
Breast cancer (Low),MDS,1,2,leaf1,hier_leaf,hier,34,16,0.921826625386997,0.9384674922600619,0.8526940249016972,0.8788088671448812,0.2057344228503784
Breast cancer (Low),MDS,1,2,leaf1,hier_leaf,flat,34,16,0.7977941176470589,0.8248839009287926,0.7362178683519323,0.7801294171018542,0.4242372848477968
Breast cancer (Low),MDS,1,2,leaf2,hier_leaf,hier,92,20,0.8792506185931422,0.9184164015553198,0.8282589773390577,0.8832355434887147,0.25163034463347617
Breast cancer (Low),MDS,1,2,leaf2,hier_leaf,flat,92,20,0.7839165782962177,0.8344556380346412,0.7389556394050567,0.8093425581385255,0.3856093222116503
Breast cancer (Low),MDS,1,2,leaf3,hier_leaf,hier,35,17,0.8780578898225957,0.8829131652661064,0.820718300656469,0.8329537580699404,0.2336761924742371
Breast cancer (Low),MDS,1,2,leaf3,hier_leaf,flat,35,17,0.7923436041083101,0.8197945845004669,0.7158533718712246,0.7632004618751177,0.39609305302815667
Breast cancer (Low),MDS,1,2,leaf4,hier_leaf,hier,65,20,0.9018952062430323,0.919799331103679,0.8552414297266981,0.8834483654239665,0.2165353533336038
Breast cancer (Low),MDS,1,2,leaf4,hier_leaf,flat,65,20,0.8632329988851728,0.8957636566332219,0.8017848902685316,0.8512009665782143,0.29836310437027813
Breast cancer (Low),MDS,1,2,class0,gt_class,hier,122,20,0.9247334945803101,0.9514915345337275,0.8843144401796921,0.922476984439821,0.19316304816648797
Breast cancer (Low),MDS,1,2,class0,gt_class,flat,122,20,0.9042685657977246,0.9348069515363254,0.8697182304845171,0.9081041968634109,0.2437418355721655
Breast cancer (Low),MDS,1,2,class1,gt_class,hier,178,20,0.8810398019424871,0.9250809369643878,0.8551065836342538,0.9082214885850189,0.21361164068448027
Breast cancer (Low),MDS,1,2,class1,gt_class,flat,178,20,0.8528204151590174,0.8954541992001522,0.8230642283043448,0.8832906869424116,0.2598111619762523
