dataset,method,seed,layers,region,region_def,cond,n,k,trustworthiness,continuity,mrre_false,mrre_missing,stress
Concentric rings (Low),PCA,3,2,leaf2,hier_leaf,hier,49,20,1.0,1.0,1.0,1.0,6.2363406911066485e-15
Concentric rings (Low),PCA,3,2,leaf2,hier_leaf,flat,49,20,1.0,1.0,1.0,1.0,1.008670826372513e-14
Concentric rings (Low),PCA,3,2,leaf3,hier_leaf,hier,22,10,1.0,1.0,1.0,1.0,1.053171762990604e-14
Concentric rings (Low),PCA,3,2,leaf3,hier_leaf,flat,22,10,1.0,1.0,1.0,1.0,1.1607469892293522e-14
Concentric rings (Low),PCA,3,2,leaf4,hier_leaf,hier,34,16,1.0,1.0,1.0,1.0,7.713078652765062e-15
Concentric rings (Low),PCA,3,2,leaf4,hier_leaf,flat,34,16,1.0,1.0,1.0,1.0,1.1126815061248456e-14
Concentric rings (Low),PCA,3,2,leaf5,hier_leaf,hier,24,11,1.0,1.0,1.0,1.0,1.2753576705047828e-14
Concentric rings (Low),PCA,3,2,leaf5,hier_leaf,flat,24,11,1.0,1.0,1.0,1.0,1.993673272110526e-14
Concentric rings (Low),PCA,3,2,leaf6,hier_leaf,hier,29,14,1.0,1.0,1.0,1.0,3.962394619627777e-15
Concentric rings (Low),PCA,3,2,leaf6,hier_leaf,flat,29,14,1.0,1.0,1.0,1.0,5.483808467209252e-15
Concentric rings (Low),PCA,3,2,leaf7,hier_leaf,hier,31,15,1.0,1.0,1.0,1.0,2.308888252089619e-15
Concentric rings (Low),PCA,3,2,leaf7,hier_leaf,flat,31,15,1.0,1.0,1.0,1.0,3.463393834309675e-15
Concentric rings (Low),PCA,3,2,leaf8,hier_leaf,hier,32,15,1.0,1.0,1.0,1.0,5.47982799336379e-15
Concentric rings (Low),PCA,3,2,leaf8,hier_leaf,flat,32,15,1.0,1.0,1.0,1.0,5.636754027686641e-15
Concentric rings (Low),PCA,3,2,leaf9,hier_leaf,hier,18,8,1.0,1.0,1.0,1.0,5.8880246686083844e-15
Concentric rings (Low),PCA,3,2,leaf9,hier_leaf,flat,18,8,1.0,1.0,1.0,1.0,1.1311878610371863e-14
Concentric rings (Low),PCA,3,2,leaf10,hier_leaf,hier,50,20,1.0,1.0,1.0,1.0,2.5213579489733555e-15
Concentric rings (Low),PCA,3,2,leaf10,hier_leaf,flat,50,20,1.0,1.0,1.0,1.0,3.626959045367123e-15
Concentric rings (Low),PCA,3,2,leaf11,hier_leaf,hier,17,8,1.0,1.0,1.0,1.0,1.3447907947819387e-14
Concentric rings (Low),PCA,3,2,leaf11,hier_leaf,flat,17,8,1.0,1.0,1.0,1.0,1.2788772393173436e-14
Concentric rings (Low),PCA,3,2,leaf12,hier_leaf,hier,41,20,1.0,1.0,1.0,1.0,2.1373210465877538e-15
Concentric rings (Low),PCA,3,2,leaf12,hier_leaf,flat,41,20,1.0,1.0,1.0,1.0,3.148387042624356e-15
Concentric rings (Low),PCA,3,2,leaf13,hier_leaf,hier,36,17,1.0,1.0,1.0,1.0,5.268308838865214e-15
Concentric rings (Low),PCA,3,2,leaf13,hier_leaf,flat,36,17,1.0,1.0,1.0,1.0,6.2854325510933734e-15
Concentric rings (Low),PCA,3,2,leaf14,hier_leaf,hier,25,12,1.0,1.0,1.0,1.0,5.117503390846525e-15
Concentric rings (Low),PCA,3,2,leaf14,hier_leaf,flat,25,12,1.0,1.0,1.0,1.0,7.33827197752305e-15
Concentric rings (Low),PCA,3,2,leaf15,hier_leaf,hier,44,20,1.0,1.0,1.0,1.0,2.4235563927079632e-15
Concentric rings (Low),PCA,3,2,leaf15,hier_leaf,flat,44,20,1.0,1.0,1.0,1.0,2.6377661764602255e-15
Concentric rings (Low),PCA,3,2,leaf16,hier_leaf,hier,65,20,1.0,1.0,1.0,1.0,1.4286427645263647e-15
Concentric rings (Low),PCA,3,2,leaf16,hier_leaf,flat,65,20,1.0,1.0,1.0,1.0,1.741248379955544e-15
Concentric rings (Low),PCA,3,2,leaf17,hier_leaf,hier,180,20,1.0,1.0,1.0,1.0,4.3668213439561993e-16
Concentric rings (Low),PCA,3,2,leaf17,hier_leaf,flat,180,20,1.0,1.0,1.0,1.0,4.3655221578331675e-16
Concentric rings (Low),PCA,3,2,class0,gt_class,hier,332,20,1.0,1.0,1.0,1.0,2.6801275222494736e-16
Concentric rings (Low),PCA,3,2,class0,gt_class,flat,332,20,1.0,1.0,1.0,1.0,2.7203273168088264e-16
Concentric rings (Low),PCA,3,2,class1,gt_class,hier,333,20,1.0,1.0,1.0,1.0,2.982138670570059e-16
Concentric rings (Low),PCA,3,2,class1,gt_class,flat,333,20,1.0,1.0,1.0,1.0,3.1052953860838386e-16
Concentric rings (Low),PCA,3,2,class2,gt_class,hier,335,20,1.0,1.0,1.0,1.0,4.2585269089529596e-16
Concentric rings (Low),PCA,3,2,class2,gt_class,flat,335,20,1.0,1.0,1.0,1.0,4.896047081010354e-16
Concentric rings (Low),PCA,4,2,leaf0,hier_leaf,hier,40,19,1.0,1.0,1.0,1.0,2.4563310983412338e-15
Concentric rings (Low),PCA,4,2,leaf0,hier_leaf,flat,40,19,1.0,1.0,1.0,1.0,3.6110164217223475e-15
Concentric rings (Low),PCA,4,2,leaf1,hier_leaf,hier,64,20,1.0,1.0,1.0,1.0,2.5069230257479237e-15
Concentric rings (Low),PCA,4,2,leaf1,hier_leaf,flat,64,20,1.0,1.0,1.0,1.0,3.1654831927965874e-15
Concentric rings (Low),PCA,4,2,leaf2,hier_leaf,hier,49,20,1.0,1.0,1.0,1.0,6.2363406911066485e-15
Concentric rings (Low),PCA,4,2,leaf2,hier_leaf,flat,49,20,1.0,1.0,1.0,1.0,1.008670826372513e-14
Concentric rings (Low),PCA,4,2,leaf3,hier_leaf,hier,22,10,1.0,1.0,1.0,1.0,1.053171762990604e-14
Concentric rings (Low),PCA,4,2,leaf3,hier_leaf,flat,22,10,1.0,1.0,1.0,1.0,1.1607469892293522e-14
Concentric rings (Low),PCA,4,2,leaf4,hier_leaf,hier,34,16,1.0,1.0,1.0,1.0,7.713078652765062e-15
Concentric rings (Low),PCA,4,2,leaf4,hier_leaf,flat,34,16,1.0,1.0,1.0,1.0,1.1126815061248456e-14
Concentric rings (Low),PCA,4,2,leaf5,hier_leaf,hier,24,11,1.0,1.0,1.0,1.0,1.2753576705047828e-14
Concentric rings (Low),PCA,4,2,leaf5,hier_leaf,flat,24,11,1.0,1.0,1.0,1.0,1.993673272110526e-14
Concentric rings (Low),PCA,4,2,leaf6,hier_leaf,hier,29,14,1.0,1.0,1.0,1.0,3.962394619627777e-15
Concentric rings (Low),PCA,4,2,leaf6,hier_leaf,flat,29,14,1.0,1.0,1.0,1.0,5.483808467209252e-15
Concentric rings (Low),PCA,4,2,leaf7,hier_leaf,hier,31,15,1.0,1.0,1.0,1.0,2.308888252089619e-15
Concentric rings (Low),PCA,4,2,leaf7,hier_leaf,flat,31,15,1.0,1.0,1.0,1.0,3.463393834309675e-15
Concentric rings (Low),PCA,4,2,leaf8,hier_leaf,hier,32,15,1.0,1.0,1.0,1.0,5.47982799336379e-15
Concentric rings (Low),PCA,4,2,leaf8,hier_leaf,flat,32,15,1.0,1.0,1.0,1.0,5.636754027686641e-15
Concentric rings (Low),PCA,4,2,leaf9,hier_leaf,hier,18,8,1.0,1.0,1.0,1.0,5.8880246686083844e-15
Concentric rings (Low),PCA,4,2,leaf9,hier_leaf,flat,18,8,1.0,1.0,1.0,1.0,1.1311878610371863e-14
Concentric rings (Low),PCA,4,2,leaf10,hier_leaf,hier,50,20,1.0,1.0,1.0,1.0,2.5213579489733555e-15
Concentric rings (Low),PCA,4,2,leaf10,hier_leaf,flat,50,20,1.0,1.0,1.0,1.0,3.626959045367123e-15
Concentric rings (Low),PCA,4,2,leaf11,hier_leaf,hier,17,8,1.0,1.0,1.0,1.0,1.3447907947819387e-14
Concentric rings (Low),PCA,4,2,leaf11,hier_leaf,flat,17,8,1.0,1.0,1.0,1.0,1.2788772393173436e-14
Concentric rings (Low),PCA,4,2,leaf12,hier_leaf,hier,41,20,1.0,1.0,1.0,1.0,2.1373210465877538e-15
Concentric rings (Low),PCA,4,2,leaf12,hier_leaf,flat,41,20,1.0,1.0,1.0,1.0,3.148387042624356e-15
Concentric rings (Low),PCA,4,2,leaf13,hier_leaf,hier,36,17,1.0,1.0,1.0,1.0,5.268308838865214e-15
Concentric rings (Low),PCA,4,2,leaf13,hier_leaf,flat,36,17,1.0,1.0,1.0,1.0,6.2854325510933734e-15
Concentric rings (Low),PCA,4,2,leaf14,hier_leaf,hier,25,12,1.0,1.0,1.0,1.0,5.117503390846525e-15
Concentric rings (Low),PCA,4,2,leaf14,hier_leaf,flat,25,12,1.0,1.0,1.0,1.0,7.33827197752305e-15
Concentric rings (Low),PCA,4,2,leaf15,hier_leaf,hier,44,20,1.0,1.0,1.0,1.0,2.4235563927079632e-15
Concentric rings (Low),PCA,4,2,leaf15,hier_leaf,flat,44,20,1.0,1.0,1.0,1.0,2.6377661764602255e-15
Concentric rings (Low),PCA,4,2,leaf16,hier_leaf,hier,65,20,1.0,1.0,1.0,1.0,1.4286427645263647e-15
Concentric rings (Low),PCA,4,2,leaf16,hier_leaf,flat,65,20,1.0,1.0,1.0,1.0,1.741248379955544e-15
Concentric rings (Low),PCA,4,2,leaf17,hier_leaf,hier,180,20,1.0,1.0,1.0,1.0,4.3668213439561993e-16
Concentric rings (Low),PCA,4,2,leaf17,hier_leaf,flat,180,20,1.0,1.0,1.0,1.0,4.3655221578331675e-16
Concentric rings (Low),PCA,4,2,class0,gt_class,hier,332,20,1.0,1.0,1.0,1.0,2.6801275222494736e-16
Concentric rings (Low),PCA,4,2,class0,gt_class,flat,332,20,1.0,1.0,1.0,1.0,2.7203273168088264e-16
Concentric rings (Low),PCA,4,2,class1,gt_class,hier,333,20,1.0,1.0,1.0,1.0,2.982138670570059e-16
Concentric rings (Low),PCA,4,2,class1,gt_class,flat,333,20,1.0,1.0,1.0,1.0,3.1052953860838386e-16
Concentric rings (Low),PCA,4,2,class2,gt_class,hier,335,20,1.0,1.0,1.0,1.0,4.2585269089529596e-16
Concentric rings (Low),PCA,4,2,class2,gt_class,flat,335,20,1.0,1.0,1.0,1.0,4.896047081010354e-16
Concentric rings (Low),MDS,0,2,leaf0,hier_leaf,hier,40,19,0.9994019138755981,0.9995215311004785,0.9964476040346458,0.9963812541615245,0.007988004005696946
Concentric rings (Low),MDS,0,2,leaf0,hier_leaf,flat,40,19,0.9998803827751196,0.9998803827751196,0.9995148180474492,0.9995148180474492,0.0015895349966811862
Concentric rings (Low),MDS,0,2,leaf1,hier_leaf,hier,64,20,0.9999533582089553,0.9999533582089553,0.9986530427360258,0.9986512224969522,0.003896254239596203
Concentric rings (Low),MDS,0,2,leaf1,hier_leaf,flat,64,20,0.9999766791044776,0.9999766791044776,0.9993916380835062,0.9993875636119187,0.002632332135781425
Concentric rings (Low),MDS,0,2,leaf2,hier_leaf,hier,49,20,0.9998896856039713,0.9999448428019856,0.9985733093335222,0.9986580356534605,0.005029676170324101
Concentric rings (Low),MDS,0,2,leaf2,hier_leaf,flat,49,20,0.9999448428019856,0.9999448428019856,0.9997134385428974,0.9997134385428974,0.0005115797760682386
Concentric rings (Low),MDS,0,2,leaf3,hier_leaf,hier,22,10,0.9993006993006993,0.9993006993006993,0.9991938266235998,0.9991938266235998,0.0020325517522470594
Concentric rings (Low),MDS,0,2,leaf3,hier_leaf,flat,22,10,1.0,1.0,1.0,1.0,0.00022541154553133697
Concentric rings (Low),MDS,0,2,leaf4,hier_leaf,hier,34,16,1.0,1.0,0.9991672942385721,0.9991672942385721,0.0012357800404395986
Concentric rings (Low),MDS,0,2,leaf4,hier_leaf,flat,34,16,1.0,1.0,0.9924904015830672,0.9910530678238336,0.0477833339013413
Concentric rings (Low),MDS,0,2,leaf5,hier_leaf,hier,24,11,1.0,1.0,0.9991973406341703,0.9991973406341703,0.0015023929208483138
Concentric rings (Low),MDS,0,2,leaf5,hier_leaf,flat,24,11,1.0,1.0,0.9998161023016293,0.9998161023016293,0.0006325175671290461
Concentric rings (Low),MDS,0,2,leaf6,hier_leaf,hier,29,14,0.9970443349753695,0.9977011494252873,0.991670888281226,0.9920179130470269,0.017060066766179386
Concentric rings (Low),MDS,0,2,leaf6,hier_leaf,flat,29,14,1.0,1.0,0.9995297218382192,0.9995297218382192,0.0008329518587624695
Concentric rings (Low),MDS,0,2,leaf7,hier_leaf,hier,31,15,0.999731182795699,0.999731182795699,0.9991633160690748,0.9991633160690748,0.00200120064581609
Concentric rings (Low),MDS,0,2,leaf7,hier_leaf,flat,31,15,1.0,1.0,1.0,1.0,9.261861884931369e-05
Concentric rings (Low),MDS,0,2,leaf8,hier_leaf,hier,32,15,1.0,1.0,0.998750601282459,0.9986926938679329,0.0032165480886327956
Concentric rings (Low),MDS,0,2,leaf8,hier_leaf,flat,32,15,1.0,1.0,1.0,1.0,9.779845909266086e-05
Concentric rings (Low),MDS,0,2,leaf9,hier_leaf,hier,18,8,0.9987373737373737,0.9987373737373737,0.9991036732694213,0.9991036732694213,0.0015750070949491015
Concentric rings (Low),MDS,0,2,leaf9,hier_leaf,flat,18,8,1.0,1.0,1.0,1.0,8.503987276319071e-05
Concentric rings (Low),MDS,0,2,leaf10,hier_leaf,hier,50,20,1.0,1.0,0.999202142347261,0.999202142347261,0.001974777219981092
Concentric rings (Low),MDS,0,2,leaf10,hier_leaf,flat,50,20,1.0,1.0,0.999984056966768,0.999984056966768,0.00011460727075799825
Concentric rings (Low),MDS,0,2,leaf11,hier_leaf,hier,17,8,1.0,1.0,1.0,1.0,0.0020600385026314
Concentric rings (Low),MDS,0,2,leaf11,hier_leaf,flat,17,8,1.0,1.0,1.0,1.0,0.0004355912359834222
Concentric rings (Low),MDS,0,2,leaf12,hier_leaf,hier,41,20,1.0,1.0,0.9989704396901712,0.9989887333684498,0.002542471489234914
Concentric rings (Low),MDS,0,2,leaf12,hier_leaf,flat,41,20,1.0,1.0,0.9999299705157827,0.9999299705157827,0.00018491421476075012
Concentric rings (Low),MDS,0,2,leaf13,hier_leaf,hier,36,17,0.9993464052287582,0.9995098039215686,0.990375597921854,0.9912532753640271,0.020887592995511597
Concentric rings (Low),MDS,0,2,leaf13,hier_leaf,flat,36,17,1.0,1.0,1.0,1.0,0.00015278898165866741
Concentric rings (Low),MDS,0,2,leaf14,hier_leaf,hier,25,12,0.9994871794871796,0.9994871794871796,0.999682447147714,0.999682447147714,0.001548311638616641
Concentric rings (Low),MDS,0,2,leaf14,hier_leaf,flat,25,12,1.0,1.0,1.0,1.0,3.766324153167168e-05
Concentric rings (Low),MDS,0,2,leaf15,hier_leaf,hier,44,20,0.9999158249158249,0.9999158249158249,0.999073407997329,0.9991200191387555,0.0019644501380423006
Concentric rings (Low),MDS,0,2,leaf15,hier_leaf,flat,44,20,1.0,1.0,1.0,1.0,0.00011733194409107714
Concentric rings (Low),MDS,0,2,leaf16,hier_leaf,hier,65,20,0.9999777034559644,0.9999777034559644,0.9994739325601566,0.9994798844913305,0.0026647201768056736
Concentric rings (Low),MDS,0,2,leaf16,hier_leaf,flat,65,20,1.0,1.0,1.0,1.0,0.00011268922184536087
Concentric rings (Low),MDS,0,2,leaf17,hier_leaf,hier,180,20,0.9999665551839466,0.999975845410628,0.9996225451454269,0.9996231063548726,0.0010532211433254815
Concentric rings (Low),MDS,0,2,leaf17,hier_leaf,flat,180,20,1.0,1.0,0.9999971865144235,0.9999971865144235,6.067469145891879e-05
Concentric rings (Low),MDS,0,2,class0,gt_class,hier,332,20,0.9999935063637635,0.9999940058742431,0.9999257378757777,0.9999260167825443,0.0005772905260106798
Concentric rings (Low),MDS,0,2,class0,gt_class,flat,332,20,1.0,1.0,0.9999968076819187,0.9999968076819187,7.46075287297912e-05
Concentric rings (Low),MDS,0,2,class1,gt_class,hier,333,20,0.9999975181793364,0.999998014543469,0.9999625236137852,0.9999625687908464,0.0003738251191549431
Concentric rings (Low),MDS,0,2,class1,gt_class,flat,333,20,0.9999995036358673,0.9999995036358673,0.9999980707877721,0.9999980707877721,9.001389879786615e-05
Concentric rings (Low),MDS,0,2,class2,gt_class,hier,335,20,0.9999980393598509,0.9999980393598509,0.9999766458323861,0.9999768441496334,0.00043740681195342577
Concentric rings (Low),MDS,0,2,class2,gt_class,flat,335,20,0.9999779427983236,0.9999843148788081,0.9998113670540184,0.9998226194176879,0.001691077558118339
Concentric rings (Low),MDS,1,2,leaf0,hier_leaf,hier,40,19,0.9995215311004785,0.9995215311004785,0.9955548961157025,0.9960706340865297,0.005888549189663868
Concentric rings (Low),MDS,1,2,leaf0,hier_leaf,flat,40,19,1.0,1.0,0.999606933163286,0.999606933163286,0.0004998275657051937
Concentric rings (Low),MDS,1,2,leaf1,hier_leaf,hier,64,20,0.9999533582089553,0.9999300373134329,0.9987391822037359,0.9987085650025609,0.0035741188907299727
Concentric rings (Low),MDS,1,2,leaf1,hier_leaf,flat,64,20,0.9993470149253731,0.9991371268656717,0.9956610042805976,0.9954572441378524,0.014938088003361596
Concentric rings (Low),MDS,1,2,leaf2,hier_leaf,hier,49,20,1.0,1.0,0.9986336024455237,0.9986299551863491,0.0032248254084743726
Concentric rings (Low),MDS,1,2,leaf2,hier_leaf,flat,49,20,0.9995035852178709,0.9995035852178709,0.9935238864172584,0.9936251967398979,0.011581868871571466
Concentric rings (Low),MDS,1,2,leaf3,hier_leaf,hier,22,10,1.0,1.0,0.9997974094302102,0.9997974094302102,0.0015427652287742222
Concentric rings (Low),MDS,1,2,leaf3,hier_leaf,flat,22,10,1.0,1.0,0.9995708278718927,0.9995708278718927,0.002059472623239742
Concentric rings (Low),MDS,1,2,leaf4,hier_leaf,hier,34,16,1.0,1.0,0.9982985397982856,0.9982815044149538,0.002424493179566965
Concentric rings (Low),MDS,1,2,leaf4,hier_leaf,flat,34,16,1.0,1.0,0.9995911508000392,0.9995911508000392,0.000987142197528049
Concentric rings (Low),MDS,1,2,leaf5,hier_leaf,hier,24,11,1.0,1.0,0.9998355738226333,0.9998355738226333,0.002440521876187606
Concentric rings (Low),MDS,1,2,leaf5,hier_leaf,flat,24,11,1.0,1.0,0.9993660938162047,0.9993660938162047,0.0006703898899053356
Concentric rings (Low),MDS,1,2,leaf6,hier_leaf,hier,29,14,0.9993431855500821,0.9993431855500821,0.9940787557829721,0.9944297472772908,0.010036353629188748
Concentric rings (Low),MDS,1,2,leaf6,hier_leaf,flat,29,14,1.0,1.0,0.9997107714180741,0.9997107714180741,0.00023202459940653217
Concentric rings (Low),MDS,1,2,leaf7,hier_leaf,hier,31,15,0.999731182795699,0.999731182795699,0.9987331117839857,0.9987331117839857,0.0025925728437943565
Concentric rings (Low),MDS,1,2,leaf7,hier_leaf,flat,31,15,1.0,1.0,1.0,1.0,1.63741902285749e-05
Concentric rings (Low),MDS,1,2,leaf8,hier_leaf,hier,32,15,1.0,1.0,0.9994220689938745,0.9994220689938745,0.002331904179315227
Concentric rings (Low),MDS,1,2,leaf8,hier_leaf,flat,32,15,1.0,1.0,1.0,1.0,6.496680105903771e-05
Concentric rings (Low),MDS,1,2,leaf9,hier_leaf,hier,18,8,0.9987373737373737,0.9987373737373737,0.998621178549027,0.998621178549027,0.001964278288140565
Concentric rings (Low),MDS,1,2,leaf9,hier_leaf,flat,18,8,1.0,1.0,1.0,1.0,0.0004874319964506798
Concentric rings (Low),MDS,1,2,leaf10,hier_leaf,hier,50,20,0.999948717948718,0.999948717948718,0.9987555890042746,0.9987911656201349,0.004415704537250976
Concentric rings (Low),MDS,1,2,leaf10,hier_leaf,flat,50,20,1.0,1.0,0.999984056966768,0.999984056966768,0.00023009436514538566
Concentric rings (Low),MDS,1,2,leaf11,hier_leaf,hier,17,8,1.0,1.0,1.0,1.0,0.0015697864370949827
Concentric rings (Low),MDS,1,2,leaf11,hier_leaf,flat,17,8,1.0,1.0,1.0,1.0,0.00011243533198933993
Concentric rings (Low),MDS,1,2,leaf12,hier_leaf,hier,41,20,0.9998838559814169,0.9998838559814169,0.999307098523927,0.999307098523927,0.0013819908113710101
Concentric rings (Low),MDS,1,2,leaf12,hier_leaf,flat,41,20,1.0,1.0,0.9999762503124104,0.9999762503124104,0.00011252933750998274
Concentric rings (Low),MDS,1,2,leaf13,hier_leaf,hier,36,17,1.0,1.0,0.9992335319421607,0.9992335319421607,0.0028675488114628437
Concentric rings (Low),MDS,1,2,leaf13,hier_leaf,flat,36,17,1.0,1.0,1.0,1.0,0.0005050612459440157
Concentric rings (Low),MDS,1,2,leaf14,hier_leaf,hier,25,12,0.9989743589743592,0.9989743589743592,0.9994973479983656,0.9994973479983656,0.0019294148490419211
Concentric rings (Low),MDS,1,2,leaf14,hier_leaf,flat,25,12,1.0,1.0,1.0,1.0,0.00011575510566766133
Concentric rings (Low),MDS,1,2,leaf15,hier_leaf,hier,44,20,0.9997474747474747,0.9997474747474747,0.9995201407596318,0.9995201407596318,0.0019102850487607483
Concentric rings (Low),MDS,1,2,leaf15,hier_leaf,flat,44,20,1.0,1.0,1.0,1.0,8.127474060510041e-05
Concentric rings (Low),MDS,1,2,leaf16,hier_leaf,hier,65,20,1.0,1.0,0.9996771824022895,0.9996771824022895,0.001749542778640681
Concentric rings (Low),MDS,1,2,leaf16,hier_leaf,flat,65,20,1.0,1.0,1.0,1.0,6.121552439782294e-05
Concentric rings (Low),MDS,1,2,leaf17,hier_leaf,hier,180,20,1.0,1.0,0.9999223559571564,0.9999238460358029,0.0010528650691315098
Concentric rings (Low),MDS,1,2,leaf17,hier_leaf,flat,180,20,1.0,1.0,1.0,1.0,5.0136696814969795e-05
Concentric rings (Low),MDS,1,2,class0,gt_class,hier,332,20,0.9999940058742431,0.9999935063637635,0.999949594977696,0.999949602401104,0.0005414090002887435
Concentric rings (Low),MDS,1,2,class0,gt_class,flat,332,20,1.0,1.0,0.9999997330581744,0.9999997330581744,5.4809392999348935e-05
Concentric rings (Low),MDS,1,2,class1,gt_class,hier,333,20,0.9999965254510708,0.9999965254510708,0.9999228584994349,0.9999229542067011,0.00039252053622220655
Concentric rings (Low),MDS,1,2,class1,gt_class,flat,333,20,0.9999995036358673,0.9999995036358673,0.9999975007295862,0.9999975007295862,8.146391552768875e-05
Concentric rings (Low),MDS,1,2,class2,gt_class,hier,335,20,0.9999970590397764,0.9999970590397765,0.9999796595345495,0.9999801735061408,0.000524202252433545
Concentric rings (Low),MDS,1,2,class2,gt_class,flat,335,20,0.9999867656789942,0.9999857853589197,0.9997126879765751,0.9997093742541434,0.0016960485039616724
Concentric rings (Low),MDS,2,2,leaf0,hier_leaf,hier,40,19,0.9988038277511961,0.999043062200957,0.9907211563489735,0.989810823762355,0.014398886668666162
Concentric rings (Low),MDS,2,2,leaf0,hier_leaf,flat,40,19,1.0,1.0,0.9996817731699933,0.9996817731699933,0.0016414145735052666
Concentric rings (Low),MDS,2,2,leaf1,hier_leaf,hier,64,20,0.9999533582089553,0.9999533582089553,0.9986412954023491,0.9986505710615263,0.0028711253988078322
Concentric rings (Low),MDS,2,2,leaf1,hier_leaf,flat,64,20,1.0,1.0,1.0,1.0,0.0002324427051314647
Concentric rings (Low),MDS,2,2,leaf2,hier_leaf,hier,49,20,0.9996138996138997,0.9993932708218424,0.9946116996261906,0.9943391247414114,0.011967239773918174
Concentric rings (Low),MDS,2,2,leaf2,hier_leaf,flat,49,20,0.9999448428019856,0.9999448428019856,0.9999619064041765,0.9999619064041765,0.000265677502325108
Concentric rings (Low),MDS,2,2,leaf3,hier_leaf,hier,22,10,1.0,1.0,0.9989737188240913,0.9989737188240913,0.0018476573895398025
Concentric rings (Low),MDS,2,2,leaf3,hier_leaf,flat,22,10,1.0,1.0,0.9997734184416824,0.9997734184416824,0.0001819208009866966
Concentric rings (Low),MDS,2,2,leaf4,hier_leaf,hier,34,16,1.0,1.0,0.9972526260696251,0.9975479060473743,0.0035302993621204935
Concentric rings (Low),MDS,2,2,leaf4,hier_leaf,flat,34,16,1.0,1.0,0.9995852695367461,0.9995852695367461,0.002560237951021998
Concentric rings (Low),MDS,2,2,leaf5,hier_leaf,hier,24,11,1.0,1.0,0.9987170431160729,0.9987170431160729,0.0027135666015271767
Concentric rings (Low),MDS,2,2,leaf5,hier_leaf,flat,24,11,1.0,1.0,1.0,1.0,0.0001110193789329842
Concentric rings (Low),MDS,2,2,leaf6,hier_leaf,hier,29,14,1.0,1.0,0.9962695965916901,0.9962778602654593,0.009327543715834028
Concentric rings (Low),MDS,2,2,leaf6,hier_leaf,flat,29,14,1.0,1.0,1.0,1.0,0.0012114654642478519
Concentric rings (Low),MDS,2,2,leaf7,hier_leaf,hier,31,15,1.0,1.0,0.999498451420615,0.999498451420615,0.0017685592417629199
Concentric rings (Low),MDS,2,2,leaf7,hier_leaf,flat,31,15,1.0,1.0,1.0,1.0,0.00019584430466801345
Concentric rings (Low),MDS,2,2,leaf8,hier_leaf,hier,32,15,1.0,1.0,0.9987280919129939,0.9986756820378215,0.003373823318716712
Concentric rings (Low),MDS,2,2,leaf8,hier_leaf,flat,32,15,1.0,1.0,1.0,1.0,3.811382625345446e-05
Concentric rings (Low),MDS,2,2,leaf9,hier_leaf,hier,18,8,1.0,1.0,0.9988160321861093,0.9988160321861093,0.0017912303138013167
Concentric rings (Low),MDS,2,2,leaf9,hier_leaf,flat,18,8,1.0,1.0,1.0,1.0,7.164204519041093e-05
Concentric rings (Low),MDS,2,2,leaf10,hier_leaf,hier,50,20,1.0,1.0,0.9992549802799335,0.9992549802799335,0.0018127694513022233
Concentric rings (Low),MDS,2,2,leaf10,hier_leaf,flat,50,20,1.0,1.0,0.9999648081944003,0.9999648081944003,0.00043470872153997367
Concentric rings (Low),MDS,2,2,leaf11,hier_leaf,hier,17,8,1.0,1.0,0.9995213967557081,0.9995213967557081,0.0020514051319704164
Concentric rings (Low),MDS,2,2,leaf11,hier_leaf,flat,17,8,1.0,1.0,1.0,1.0,8.551533004908267e-05
Concentric rings (Low),MDS,2,2,leaf12,hier_leaf,hier,41,20,1.0,1.0,0.9988624045338543,0.9988624045338543,0.0029174818079172053
Concentric rings (Low),MDS,2,2,leaf12,hier_leaf,flat,41,20,1.0,1.0,0.9999299705157827,0.9999299705157827,0.00017332030826128686
Concentric rings (Low),MDS,2,2,leaf13,hier_leaf,hier,36,17,0.9995098039215686,0.9993464052287582,0.9951272661509586,0.9955548724808193,0.022311384978013864
Concentric rings (Low),MDS,2,2,leaf13,hier_leaf,flat,36,17,1.0,1.0,1.0,1.0,1.920938581806528e-05
Concentric rings (Low),MDS,2,2,leaf14,hier_leaf,hier,25,12,0.9994871794871796,0.9994871794871796,0.999682447147714,0.999682447147714,0.0014590101994071687
Concentric rings (Low),MDS,2,2,leaf14,hier_leaf,flat,25,12,1.0,1.0,1.0,1.0,5.2604554819987147e-05
Concentric rings (Low),MDS,2,2,leaf15,hier_leaf,hier,44,20,0.9998316498316497,0.9998316498316497,0.9989747875593277,0.9989747875593277,0.002311817489389177
Concentric rings (Low),MDS,2,2,leaf15,hier_leaf,flat,44,20,1.0,1.0,1.0,1.0,3.860099175329096e-05
Concentric rings (Low),MDS,2,2,leaf16,hier_leaf,hier,65,20,0.9999777034559644,0.9999777034559644,0.9994062199733579,0.9994056788887058,0.0029777053589120153
Concentric rings (Low),MDS,2,2,leaf16,hier_leaf,flat,65,20,1.0,1.0,1.0,1.0,4.127079226555812e-05
Concentric rings (Low),MDS,2,2,leaf17,hier_leaf,hier,180,20,0.9999888517279822,0.9999907097733184,0.9997801943311796,0.9997864460925937,0.0009714207849470149
Concentric rings (Low),MDS,2,2,leaf17,hier_leaf,flat,180,20,1.0,1.0,1.0,1.0,6.116091058299033e-05
